ADM2_CODE;ADM2_NAME;ADM1_CODE;ADM1_NAME;ADM0_CODE;ADM0_NAME
21337;Samahil;2058;Yucatan;162;Mexico
21338;San Felipe;2058;Yucatan;162;Mexico
21339;Sanahcat;2058;Yucatan;162;Mexico
21340;Santa Elena;2058;Yucatan;162;Mexico
21341;Seye;2058;Yucatan;162;Mexico
21342;Sinanche;2058;Yucatan;162;Mexico
21343;Sotuta;2058;Yucatan;162;Mexico
21344;Sucila;2058;Yucatan;162;Mexico
21345;Sudzal;2058;Yucatan;162;Mexico
21346;Suma;2058;Yucatan;162;Mexico
21347;Tahdziu;2058;Yucatan;162;Mexico
21348;Tahmek;2058;Yucatan;162;Mexico
21349;Teabo;2058;Yucatan;162;Mexico
21350;Tecoh;2058;Yucatan;162;Mexico
21351;Tekal De Venegas;2058;Yucatan;162;Mexico
21352;Tekanto;2058;Yucatan;162;Mexico
21353;Tekax;2058;Yucatan;162;Mexico
21354;Tekit;2058;Yucatan;162;Mexico
21355;Tekom;2058;Yucatan;162;Mexico
21356;Telchac Pueblo;2058;Yucatan;162;Mexico
21357;Telchac Puerto;2058;Yucatan;162;Mexico
21358;Temax;2058;Yucatan;162;Mexico
21359;Temozon;2058;Yucatan;162;Mexico
21360;Tepakan;2058;Yucatan;162;Mexico
21361;Tetiz;2058;Yucatan;162;Mexico
21362;Teya;2058;Yucatan;162;Mexico
21363;Ticul;2058;Yucatan;162;Mexico
21364;Timucuy;2058;Yucatan;162;Mexico
21365;Tinum;2058;Yucatan;162;Mexico
21366;Tixcacalcupul;2058;Yucatan;162;Mexico
21367;Tixkokob;2058;Yucatan;162;Mexico
21368;Tixmehuac;2058;Yucatan;162;Mexico
21369;Tixpehual;2058;Yucatan;162;Mexico
21370;Tizimin;2058;Yucatan;162;Mexico
21371;Tunkas;2058;Yucatan;162;Mexico
21372;Tzucacab;2058;Yucatan;162;Mexico
21373;Uayma;2058;Yucatan;162;Mexico
21374;Ucu;2058;Yucatan;162;Mexico
21375;Uman;2058;Yucatan;162;Mexico
21376;Valladolid;2058;Yucatan;162;Mexico
21377;Xocchel;2058;Yucatan;162;Mexico
21378;Yaxcaba;2058;Yucatan;162;Mexico
21379;Yaxkukul;2058;Yucatan;162;Mexico
21380;Yobain;2058;Yucatan;162;Mexico
21381;Yucatan;2058;Yucatan;162;Mexico
21382;Apozol;2059;Zacatecas;162;Mexico
21383;Apulco;2059;Zacatecas;162;Mexico
21384;Atolinga;2059;Zacatecas;162;Mexico
21385;Benito Juarez;2059;Zacatecas;162;Mexico
21386;Calera;2059;Zacatecas;162;Mexico
21387;Canitas Felipe Pescador;2059;Zacatecas;162;Mexico
21388;Chalchihuites;2059;Zacatecas;162;Mexico
21389;Concepcion Del Oro;2059;Zacatecas;162;Mexico
21390;Cuauhtemoc;2059;Zacatecas;162;Mexico
21391;El Chique;2059;Zacatecas;162;Mexico
21392;El Salvador;2059;Zacatecas;162;Mexico
21393;Fresnillo;2059;Zacatecas;162;Mexico
21394;Genaro Codina;2059;Zacatecas;162;Mexico
21395;General Francisco R. Murg;2059;Zacatecas;162;Mexico
21396;Gral. Enrique Estrada;2059;Zacatecas;162;Mexico
21397;Gral. Joaquin Amaro;2059;Zacatecas;162;Mexico
21398;Gral. Panfilo Natera;2059;Zacatecas;162;Mexico
21399;Guadalupe;2059;Zacatecas;162;Mexico
21400;Huanusco;2059;Zacatecas;162;Mexico
21401;Jalpa;2059;Zacatecas;162;Mexico
21402;Jerez;2059;Zacatecas;162;Mexico
21403;Jimenez Del Teul;2059;Zacatecas;162;Mexico
21404;Juan Aldama;2059;Zacatecas;162;Mexico
21405;Juchipila;2059;Zacatecas;162;Mexico
21406;Loreto;2059;Zacatecas;162;Mexico
21407;Luis Moya;2059;Zacatecas;162;Mexico
21408;Mazapil;2059;Zacatecas;162;Mexico
21409;Melchor Ocampo;2059;Zacatecas;162;Mexico
21410;Mezquital Del Oro;2059;Zacatecas;162;Mexico
21411;Miguel Auza;2059;Zacatecas;162;Mexico
21412;Momax;2059;Zacatecas;162;Mexico
21413;Monte Escobedo;2059;Zacatecas;162;Mexico
21414;Morelos;2059;Zacatecas;162;Mexico
21415;Moyahua De Estrada;2059;Zacatecas;162;Mexico
21416;Nochistlan De Mejia;2059;Zacatecas;162;Mexico
21417;Noria De Angeles;2059;Zacatecas;162;Mexico
21418;Ojocaliente;2059;Zacatecas;162;Mexico
21419;Panuco;2059;Zacatecas;162;Mexico
21420;Pinos;2059;Zacatecas;162;Mexico
21421;Rio Grande;2059;Zacatecas;162;Mexico
21422;Sain Alto;2059;Zacatecas;162;Mexico
21423;Sombrerete;2059;Zacatecas;162;Mexico
21424;Susticacan;2059;Zacatecas;162;Mexico
21425;Tabasco;2059;Zacatecas;162;Mexico
21426;Tepetongo;2059;Zacatecas;162;Mexico
21427;Teul De Gonzalez Ortega;2059;Zacatecas;162;Mexico
21428;Tlaltenango De Sanchez R.;2059;Zacatecas;162;Mexico
21429;Trinidad Garcia Cadena;2059;Zacatecas;162;Mexico
21430;Valparaiso;2059;Zacatecas;162;Mexico
21431;Vetagrande;2059;Zacatecas;162;Mexico
21432;Villa De Cos;2059;Zacatecas;162;Mexico
21433;Villa Garcia;2059;Zacatecas;162;Mexico
21434;Villa Gonzalez Ortega;2059;Zacatecas;162;Mexico
21435;Villa Hidalgo;2059;Zacatecas;162;Mexico
21436;Villanueva;2059;Zacatecas;162;Mexico
21437;Zacatecas;2059;Zacatecas;162;Mexico
21438;Administrative unit not available;2060;Administrative unit not available;163;Federated States of Micronesia
21439;Administrative unit not available;2061;Administrative unit not available;164;Midway Island (U.S.)
21452;Administrative unit not available;2074;Administrative unit not available;166;Monaco
21453;Batcengel;2075;Arxangai;167;Mongolia
21454;Bulgan;2075;Arxangai;167;Mongolia
21455;Chuluut;2075;Arxangai;167;Mongolia
21456;Erdenemandal;2075;Arxangai;167;Mongolia
21457;Xairxan;2075;Arxangai;167;Mongolia
21458;Xangai;2075;Arxangai;167;Mongolia
21460;Ixtamir;2075;Arxangai;167;Mongolia
21461;Jargalant;2075;Arxangai;167;Mongolia
21462;O'giinuur;2075;Arxangai;167;Mongolia
21463;O'lziit;2075;Arxangai;167;Mongolia
21464;O'ndor-Ulaan;2075;Arxangai;167;Mongolia
21465;Tariat;2075;Arxangai;167;Mongolia
21466;To'vshru'ulex;2075;Arxangai;167;Mongolia
21467;Caxir;2075;Arxangai;167;Mongolia
21468;Cenxer;2075;Arxangai;167;Mongolia
21469;Cecerleg;2075;Arxangai;167;Mongolia
21470;Erdenebulgan;2075;Arxangai;167;Mongolia
21471;Altai;2076;Bayan-O'lgii;167;Mongolia
21472;Altanco'gc;2076;Bayan-O'lgii;167;Mongolia
21473;Bayannuur;2076;Bayan-O'lgii;167;Mongolia
21474;Bugat;2076;Bayan-O'lgii;167;Mongolia
21475;Bulgan;2076;Bayan-O'lgii;167;Mongolia
21476;Buyant;2076;Bayan-O'lgii;167;Mongolia
21477;Delu'un;2076;Bayan-O'lgii;167;Mongolia
21478;O'lgii;2076;Bayan-O'lgii;167;Mongolia
21479;Sagsai;2076;Bayan-O'lgii;167;Mongolia
21480;Tolbo;2076;Bayan-O'lgii;167;Mongolia
21481;Nogoonnuur;2076;Bayan-O'lgii;167;Mongolia
21482;Cengel;2076;Bayan-O'lgii;167;Mongolia
21483;Ulaanxus;2076;Bayan-O'lgii;167;Mongolia
21484;Bayancagaan;2077;Bayanxongor;167;Mongolia
21485;Bayan-Ovoo;2077;Bayanxongor;167;Mongolia
21486;Bayan-O'ndor;2077;Bayanxongor;167;Mongolia
21487;Baacagaan;2077;Bayanxongor;167;Mongolia
21488;Bayanbulag;2077;Bayanxongor;167;Mongolia
21489;Bayangovi;2077;Bayanxongor;167;Mongolia
21490;Bayanxongor;2077;Bayanxongor;167;Mongolia
21491;Bayanlig;2077;Bayanxongor;167;Mongolia
21492;Bogd;2077;Bayanxongor;167;Mongolia
21493;Bo'mbogor;2077;Bayanxongor;167;Mongolia
21494;Buucagaan;2077;Bayanxongor;167;Mongolia
21495;Erdenecogt;2077;Bayanxongor;167;Mongolia
21496;Galuut;2077;Bayanxongor;167;Mongolia
21497;Gurvanbulag;2077;Bayanxongor;167;Mongolia
21498;Xu'reemaral;2077;Bayanxongor;167;Mongolia
21499;Jargalant;2077;Bayanxongor;167;Mongolia
21500;Jinst;2077;Bayanxongor;167;Mongolia
21501;O'lziit;2077;Bayanxongor;167;Mongolia
21502;Shinejinst;2077;Bayanxongor;167;Mongolia
21503;Zag;2077;Bayanxongor;167;Mongolia
21504;Bayan agt;2078;Bulgan;167;Mongolia
21505;Bayannuur;2078;Bulgan;167;Mongolia
21506;Bulgan;2078;Bulgan;167;Mongolia
21507;Bugat;2078;Bulgan;167;Mongolia
21508;Bu'regxangai;2078;Bulgan;167;Mongolia
21509;Dashinchilen;2078;Bulgan;167;Mongolia
21510;Gurvanbulag;2078;Bulgan;167;Mongolia
21511;Xangal;2078;Bulgan;167;Mongolia
21512;Xishig-O'ndor;2078;Bulgan;167;Mongolia
21513;Xutag-O'ndor;2078;Bulgan;167;Mongolia
21514;Orxon;2078;Bulgan;167;Mongolia
21515;Rashaant;2078;Bulgan;167;Mongolia
21517;Selenge;2078;Bulgan;167;Mongolia
21518;Teshig;2078;Bulgan;167;Mongolia
21520;Darxan;2079;Darxan-Uul;167;Mongolia
21521;Bayandun;2081;Dornod;167;Mongolia
21522;Bayan-Uul;2081;Dornod;167;Mongolia
21524;Bulgan;2081;Dornod;167;Mongolia
21527;Choibalsan;2081;Dornod;167;Mongolia
21528;Chuluunxoroot;2081;Dornod;167;Mongolia
21529;Dashbalbar;2081;Dornod;167;Mongolia
21530;Gurvanzagal;2081;Dornod;167;Mongolia
21531;Xalx gol;2081;Dornod;167;Mongolia
21532;Matad;2081;Dornod;167;Mongolia
21533;Sergelen;2081;Dornod;167;Mongolia
21535;Airag;2082;Dornogovi;167;Mongolia
21536;Altanshiree;2082;Dornogovi;167;Mongolia
21538;Delgerex;2082;Dornogovi;167;Mongolia
21539;Erdene;2082;Dornogovi;167;Mongolia
21540;Xatanbulag;2082;Dornogovi;167;Mongolia
21541;Xo'vsgol;2082;Dornogovi;167;Mongolia
21542;Ix xet;2082;Dornogovi;167;Mongolia
21543;Mandax;2082;Dornogovi;167;Mongolia
21544;O'rgon;2082;Dornogovi;167;Mongolia
21545;Saixandulaan;2082;Dornogovi;167;Mongolia
21549;Zamyn U'ud;2082;Dornogovi;167;Mongolia
21550;Adaacag;2083;Dundgovi;167;Mongolia
21552;Delgerxangai;2083;Dundgovi;167;Mongolia
21553;Delgercogt;2083;Dundgovi;167;Mongolia
21554;Deren;2083;Dundgovi;167;Mongolia
21555;Erdenedalai;2083;Dundgovi;167;Mongolia
21556;Govi-Ugtaal;2083;Dundgovi;167;Mongolia
21557;Gurvansaixan;2083;Dundgovi;167;Mongolia
21558;Xuld;2083;Dundgovi;167;Mongolia
21559;Luus;2083;Dundgovi;167;Mongolia
21560;O'lziit;2083;Dundgovi;167;Mongolia
21561;O'ndorshil;2083;Dundgovi;167;Mongolia
21562;Saixan-Ovoo;2083;Dundgovi;167;Mongolia
21563;Saintsagaan;2083;Dundgovi;167;Mongolia
21564;Cagaandelger;2083;Dundgovi;167;Mongolia
21565;Bayantal;2084;Govisu'mber;167;Mongolia
21566;Su'mber;2084;Govisu'mber;167;Mongolia
21567;Altai;2085;Govi-Altai;167;Mongolia
21569;Bayan-Uul;2085;Govi-Altai;167;Mongolia
21570;Biger;2085;Govi-Altai;167;Mongolia
21571;Bugat;2085;Govi-Altai;167;Mongolia
21572;Chandmani;2085;Govi-Altai;167;Mongolia
21573;Darvi;2085;Govi-Altai;167;Mongolia
21574;Delger;2085;Govi-Altai;167;Mongolia
21575;Erdene;2085;Govi-Altai;167;Mongolia
21576;Xaliun;2085;Govi-Altai;167;Mongolia
21577;Xo'xmorit;2085;Govi-Altai;167;Mongolia
21578;Jargalan;2085;Govi-Altai;167;Mongolia
21579;Sharga;2085;Govi-Altai;167;Mongolia
21581;To'grog;2085;Govi-Altai;167;Mongolia
21582;Tonkhil;2085;Govi-Altai;167;Mongolia
21583;Ceel;2085;Govi-Altai;167;Mongolia
21584;Cogt;2085;Govi-Altai;167;Mongolia
21585;Bayan-Adraga;2086;Xentii;167;Mongolia
21587;Bayanmo'nx;2086;Xentii;167;Mongolia
21588;Batnorov;2086;Xentii;167;Mongolia
21589;Batshireet;2086;Xentii;167;Mongolia
21590;Bayan-Ovoo;2086;Xentii;167;Mongolia
21591;Binder;2086;Xentii;167;Mongolia
21593;Dadal;2086;Xentii;167;Mongolia
21594;Darxan;2086;Xentii;167;Mongolia
21597;Galshir;2086;Xentii;167;Mongolia
21601;Jargaltxaan;2086;Xentii;167;Mongolia
21602;Mo'ron;2086;Xentii;167;Mongolia
21608;Altai;2087;Xovd;167;Mongolia
21609;Bulgan;2087;Xovd;167;Mongolia
21610;Chandmani;2087;Xovd;167;Mongolia
21611;Darvi;2087;Xovd;167;Mongolia
21612;Do'rgon;2087;Xovd;167;Mongolia
21613;Duut;2087;Xovd;167;Mongolia
21614;Erdenebu'ren;2087;Xovd;167;Mongolia
21615;Xovd;2087;Xovd;167;Mongolia
21616;Jargalant;2087;Xovd;167;Mongolia
21617;Manxan;2087;Xovd;167;Mongolia
21618;Mo'nxxairxan;2087;Xovd;167;Mongolia
21619;Mo'st;2087;Xovd;167;Mongolia
21621;Ceceg;2087;Xovd;167;Mongolia
21622;U'yench;2087;Xovd;167;Mongolia
21623;Zereg;2087;Xovd;167;Mongolia
21624;Alag-Erdene;2088;Xo'vsgol;167;Mongolia
21625;Arbulag;2088;Xo'vsgol;167;Mongolia
21626;Chandmani-O'ndor;2088;Xo'vsgol;167;Mongolia
21627;Erdenebulgan;2088;Xo'vsgol;167;Mongolia
21628;Galt;2088;Xo'vsgol;167;Mongolia
21629;Ix-Uul;2088;Xo'vsgol;167;Mongolia
21630;Jargalant;2088;Xo'vsgol;167;Mongolia
21631;Xanx;2088;Xo'vsgol;167;Mongolia
21632;Rashaant;2088;Xo'vsgol;167;Mongolia
21633;Renchinlxu'mbe;2088;Xo'vsgol;167;Mongolia
21634;Shine-Ider;2088;Xo'vsgol;167;Mongolia
21635;Tarialan;2088;Xo'vsgol;167;Mongolia
21636;To'morbulag;2088;Xo'vsgol;167;Mongolia
21637;Tosoncengel;2088;Xo'vsgol;167;Mongolia
21638;Cagaan-Uul;2088;Xo'vsgol;167;Mongolia
21639;Cagaan-U'ur;2088;Xo'vsgol;167;Mongolia
21640;Cagaannuur;2088;Xo'vsgol;167;Mongolia
21643;Ulaan uul;2088;Xo'vsgol;167;Mongolia
21644;Bayandalai;2089;O'mnogovi;167;Mongolia
21645;Bayan-Ovoo;2089;O'mnogovi;167;Mongolia
21646;Bulgan;2089;O'mnogovi;167;Mongolia
21647;Gurvantes;2089;O'mnogovi;167;Mongolia
21648;Xanbogd;2089;O'mnogovi;167;Mongolia
21650;Xu'rmen;2089;O'mnogovi;167;Mongolia
21651;Mandal-Ovoo;2089;O'mnogovi;167;Mongolia
21652;Manlai;2089;O'mnogovi;167;Mongolia
21653;Nomgon;2089;O'mnogovi;167;Mongolia
21654;Noyon;2089;O'mnogovi;167;Mongolia
21655;Sevrei;2089;O'mnogovi;167;Mongolia
21656;Cogt-Ovoo;2089;O'mnogovi;167;Mongolia
21657;Cogt-Cecii;2089;O'mnogovi;167;Mongolia
21658;Bayan-O'ndor;2090;Orxon;167;Mongolia
21659;Bayangol;2091;O'vorxangai;167;Mongolia
21660;Baruunbayan-Ulaan;2091;O'vorxangai;167;Mongolia
21661;Bat-O'lzii;2091;O'vorxangai;167;Mongolia
21662;Bayan-O'ndor;2091;O'vorxangai;167;Mongolia
21663;Bogd;2091;O'vorxangai;167;Mongolia
21664;Bu'rd;2091;O'vorxangai;167;Mongolia
21665;Sant;2091;O'vorxangai;167;Mongolia
21666;Yeso'nzu'il;2091;O'vorxangai;167;Mongolia
21667;Guchin-Us;2091;O'vorxangai;167;Mongolia
21668;Xairxandulaan;2091;O'vorxangai;167;Mongolia
21669;Xarxorin;2091;O'vorxangai;167;Mongolia
21670;Xujirt;2091;O'vorxangai;167;Mongolia
21671;Nariinteel;2091;O'vorxangai;167;Mongolia
21672;O'lziit;2091;O'vorxangai;167;Mongolia
21674;To'grog;2091;O'vorxangai;167;Mongolia
21675;Uyanga;2091;O'vorxangai;167;Mongolia
21676;Zu'unbayan-Ulaan;2091;O'vorxangai;167;Mongolia
21677;Jargalant;2090;Orxon;167;Mongolia
21678;Altanbulag;2092;Selenge;167;Mongolia
21681;Yero'o;2092;Selenge;167;Mongolia
21682;Xu'der;2092;Selenge;167;Mongolia
21683;Xushaat;2092;Selenge;167;Mongolia
21687;Orxontuul;2092;Selenge;167;Mongolia
21688;Saixan;2092;Selenge;167;Mongolia
21689;Sant;2092;Selenge;167;Mongolia
21690;Su'xbaatar;2092;Selenge;167;Mongolia
21691;Cagaannuur;2092;Selenge;167;Mongolia
21692;Shaamar;2092;Selenge;167;Mongolia
21693;Tu'shig;2092;Selenge;167;Mongolia
21694;Zu'unburen;2092;Selenge;167;Mongolia
21695;Asgat;2093;Su'xbaatar;167;Mongolia
21696;Bayandelger;2093;Su'xbaatar;167;Mongolia
21699;Dariganga;2093;Su'xbaatar;167;Mongolia
21700;Erdenecagaan;2093;Su'xbaatar;167;Mongolia
21701;Xalzan;2093;Su'xbaatar;167;Mongolia
21703;Naran;2093;Su'xbaatar;167;Mongolia
21704;Ongon;2093;Su'xbaatar;167;Mongolia
21706;Tu'mencogt;2093;Su'xbaatar;167;Mongolia
21707;Tu'vshinshiree;2093;Su'xbaatar;167;Mongolia
21708;Uulbayan;2093;Su'xbaatar;167;Mongolia
21710;Altanbulag;2094;To'v;167;Mongolia
21711;Argalant;2094;To'v;167;Mongolia
21712;Arxust;2094;To'v;167;Mongolia
21713;Bayanchandmani;2094;To'v;167;Mongolia
21715;Bayan-O'njuul;2094;To'v;167;Mongolia
21717;Bayanxangai;2094;To'v;167;Mongolia
21718;Bayanjargalan;2094;To'v;167;Mongolia
21719;Bayancagaan;2094;To'v;167;Mongolia
21720;Bayancogt;2094;To'v;167;Mongolia
21721;Batsu'mber;2094;To'v;167;Mongolia
21722;Bornuur;2094;To'v;167;Mongolia
21723;Bu'ren;2094;To'v;167;Mongolia
21724;Delgerxaan;2094;To'v;167;Mongolia
21726;Erdenesant;2094;To'v;167;Mongolia
21727;Lu'n;2094;To'v;167;Mongolia
21728;Mo'ngonmorit;2094;To'v;167;Mongolia
21729;O'ndorshireet;2094;To'v;167;Mongolia
21732;Ceel;2094;To'v;167;Mongolia
21733;Ugtaalcaidam;2094;To'v;167;Mongolia
21734;Zaamar;2094;To'v;167;Mongolia
21736;Baruunturuun;2096;Uvs;167;Mongolia
21737;Bo'xmoron;2096;Uvs;167;Mongolia
21739;Xovd;2096;Uvs;167;Mongolia
21741;Malchin;2096;Uvs;167;Mongolia
21742;Naranbulag;2096;Uvs;167;Mongolia
21743;O'lgii;2096;Uvs;167;Mongolia
21744;O'mnogovi;2096;Uvs;167;Mongolia
21745;O'ndorxangai;2096;Uvs;167;Mongolia
21746;Sagil;2096;Uvs;167;Mongolia
21747;Zavxan;2096;Uvs;167;Mongolia
21748;Tarialan;2096;Uvs;167;Mongolia
21749;Tes;2096;Uvs;167;Mongolia
21750;Cagaanxairxan;2096;Uvs;167;Mongolia
21751;Tu'rgen;2096;Uvs;167;Mongolia
21753;Xyargas;2096;Uvs;167;Mongolia
21754;Zu'ungovi;2096;Uvs;167;Mongolia
21755;Zu'unxangai;2096;Uvs;167;Mongolia
21756;Aldarxaan;2097;Zavxan;167;Mongolia
21757;Asgat;2097;Zavxan;167;Mongolia
21758;Bayanxairxan;2097;Zavxan;167;Mongolia
21759;Bayantes;2097;Zavxan;167;Mongolia
21760;Tosoncengel;2097;Zavxan;167;Mongolia
21761;Do'rvoljin;2097;Zavxan;167;Mongolia
21762;Erdenexairxan;2097;Zavxan;167;Mongolia
21763;Ider;2097;Zavxan;167;Mongolia
21764;Ix-Uul;2097;Zavxan;167;Mongolia
21765;No'mrog;2097;Zavxan;167;Mongolia
21766;Otgon;2097;Zavxan;167;Mongolia
21767;Santmargac;2097;Zavxan;167;Mongolia
21768;Shilu'ustei;2097;Zavxan;167;Mongolia
21769;Songino;2097;Zavxan;167;Mongolia
21770;Telmen;2097;Zavxan;167;Mongolia
21771;Tes;2097;Zavxan;167;Mongolia
21772;Cagaanchuluut;2097;Zavxan;167;Mongolia
21773;Cagaanxairxan;2097;Zavxan;167;Mongolia
21774;Cecen-Uul;2097;Zavxan;167;Mongolia
21775;Tu'devtei;2097;Zavxan;167;Mongolia
21776;Uliastai;2097;Zavxan;167;Mongolia
21777;Urgamal;2097;Zavxan;167;Mongolia
21778;Yaruu;2097;Zavxan;167;Mongolia
21779;Zavxanmandal;2097;Zavxan;167;Mongolia
21780;Administrative unit not available;2098;Brodericks;168;Montserrat (U.K.)
21781;Administrative unit not available;2099;Central;168;Montserrat (U.K.)
21782;Administrative unit not available;2100;East;168;Montserrat (U.K.)
21783;Administrative unit not available;2101;North;168;Montserrat (U.K.)
21784;Administrative unit not available;2102;Plymouth;168;Montserrat (U.K.)
21785;Administrative unit not available;2103;Salem;168;Montserrat (U.K.)
21786;Administrative unit not available;2104;South;168;Montserrat (U.K.)
21787;Al Hoce├»ma;147338;Taza - Al Hoceima - Taounate;169;Morocco
21788;Boulemane;147328;F├¿s - Boulemane;169;Morocco
21790;Taounate;147338;Taza - Al Hoceima - Taounate;169;Morocco
21791;Taza;147338;Taza - Al Hoceima - Taounate;169;Morocco
21792;Errachidia;2107;Mekn├¿s - Tafilalet;169;Morocco
21793;Ifrane;2107;Mekn├¿s - Tafilalet;169;Morocco
21794;Kh├®nifra;2107;Mekn├¿s - Tafilalet;169;Morocco
21799;Azilal;147336;Tadla - Azilal;169;Morocco
21802;B├®ni Mellal;147336;Tadla - Azilal;169;Morocco
21804;El Jadida;147327;Doukkala - Abda;169;Morocco
21805;Khouribga;147326;Chaouia - Ouardigha;169;Morocco
21806;Settat;147326;Chaouia - Ouardigha;169;Morocco
21808;Chefchaouen;147337;Tanger - T├®touan;169;Morocco
21809;K├®nitra;147329;Gharb - Chrarda - B├®ni Hssen;169;Morocco
21810;Kh├®misset;147334;Rabat - Sal├® - Zemmour - Zaer;169;Morocco
21811;Larache;147337;Tanger - T├®touan;169;Morocco
21812;Rabat;147334;Rabat - Sal├® - Zemmour - Zaer;169;Morocco
21813;Sal├®;147334;Rabat - Sal├® - Zemmour - Zaer;169;Morocco
21814;Sidi Kacem;147329;Gharb - Chrarda - B├®ni Hssen;169;Morocco
21817;T├®touan;147337;Tanger - T├®touan;169;Morocco
21818;Figuig;2109;Oriental;169;Morocco
21819;Nador;2109;Oriental;169;Morocco
21823;La├óyoune;147332;La├óyoune - Boujdour - Sakia El Hamra;169;Morocco
21825;Tan-Tan;147331;Guelmim - Es-Semara;169;Morocco
21826;Taroudannt;147335;Souss - Massa - Dra├ó;169;Morocco
21827;Tata;147331;Guelmim - Es-Semara;169;Morocco
21828;Tiznit;147335;Souss - Massa - Dra├ó;169;Morocco
21829;El Kela├ó des Sraghna;147333;Marrakech - Tensift - Al Haouz;169;Morocco
21830;Essaouira;147333;Marrakech - Tensift - Al Haouz;169;Morocco
21832;Safi;147327;Doukkala - Abda;169;Morocco
21833;Ancuabe;2112;Cabo Delgado;170;Mozambique
21834;Balama;2112;Cabo Delgado;170;Mozambique
21835;Chiure;2112;Cabo Delgado;170;Mozambique
21836;Ibo;2112;Cabo Delgado;170;Mozambique
21837;Macomia;2112;Cabo Delgado;170;Mozambique
21838;Mecufi;2112;Cabo Delgado;170;Mozambique
21839;Meluco;2112;Cabo Delgado;170;Mozambique
21840;Mocimboa da Praia;2112;Cabo Delgado;170;Mozambique
21841;Montepuez;2112;Cabo Delgado;170;Mozambique
21842;Mueda;2112;Cabo Delgado;170;Mozambique
21843;Muidumbe;2112;Cabo Delgado;170;Mozambique
21844;Namuno;2112;Cabo Delgado;170;Mozambique
21845;Nangade;2112;Cabo Delgado;170;Mozambique
21846;Palma;2112;Cabo Delgado;170;Mozambique
21847;Pemba;2112;Cabo Delgado;170;Mozambique
21848;Quissanga;2112;Cabo Delgado;170;Mozambique
21849;Bilene;2113;Gaza;170;Mozambique
21850;Chibuto;2113;Gaza;170;Mozambique
21851;Chicualacuala;2113;Gaza;170;Mozambique
21852;Chigubo;2113;Gaza;170;Mozambique
21853;Chokwe;2113;Gaza;170;Mozambique
21854;Guija;2113;Gaza;170;Mozambique
21855;Mabalane;2113;Gaza;170;Mozambique
21856;Mandlakaze;2113;Gaza;170;Mozambique
21857;Massangena;2113;Gaza;170;Mozambique
21858;Massingir;2113;Gaza;170;Mozambique
21859;Xai-xai;2113;Gaza;170;Mozambique
21860;Funhalouro;2114;Inhambane;170;Mozambique
21861;Govuro;2114;Inhambane;170;Mozambique
21862;Homoine;2114;Inhambane;170;Mozambique
21863;Inharrime;2114;Inhambane;170;Mozambique
21864;Inhassoro;2114;Inhambane;170;Mozambique
21865;Jangamo;2114;Inhambane;170;Mozambique
21866;Mabote;2114;Inhambane;170;Mozambique
21867;Massinga;2114;Inhambane;170;Mozambique
21868;Morrumbene;2114;Inhambane;170;Mozambique
21869;Panda;2114;Inhambane;170;Mozambique
21870;Vilankulo;2114;Inhambane;170;Mozambique
21871;Zavala;2114;Inhambane;170;Mozambique
21872;Barue;2115;Manica;170;Mozambique
21873;Gondola;2115;Manica;170;Mozambique
21874;Guro;2115;Manica;170;Mozambique
21875;Machaze;2115;Manica;170;Mozambique
21876;Macossa;2115;Manica;170;Mozambique
21877;Manica;2115;Manica;170;Mozambique
21878;Mossurize;2115;Manica;170;Mozambique
21879;Sussundenga;2115;Manica;170;Mozambique
21880;Tambara;2115;Manica;170;Mozambique
21882;Boane;41373;Maputo;170;Mozambique
21883;Magude;41373;Maputo;170;Mozambique
21885;Marracuene;41373;Maputo;170;Mozambique
21886;Matutuine;41373;Maputo;170;Mozambique
21887;Moamba;41373;Maputo;170;Mozambique
21888;Namaacha;41373;Maputo;170;Mozambique
21889;Angoche;2118;Nampula;170;Mozambique
21890;Erati;2118;Nampula;170;Mozambique
21891;Lalaua;2118;Nampula;170;Mozambique
21892;Malema;2118;Nampula;170;Mozambique
21893;Meconta;2118;Nampula;170;Mozambique
21894;Mecuburi;2118;Nampula;170;Mozambique
21895;Memba;2118;Nampula;170;Mozambique
21896;Mogincual;2118;Nampula;170;Mozambique
21897;Mogovolas;2118;Nampula;170;Mozambique
21898;Moma;2118;Nampula;170;Mozambique
21899;Monapo;2118;Nampula;170;Mozambique
21900;Mossuril;2118;Nampula;170;Mozambique
21901;Muecate;2118;Nampula;170;Mozambique
21902;Murrupula;2118;Nampula;170;Mozambique
21903;Nacala-A-Velha;2118;Nampula;170;Mozambique
21904;Nacaroa;2118;Nampula;170;Mozambique
21905;Nampula;2118;Nampula;170;Mozambique
21906;Ribaue;2118;Nampula;170;Mozambique
21907;Cuamba;2119;Niassa;170;Mozambique
21908;Lago;2119;Niassa;170;Mozambique
21909;Lichinga;2119;Niassa;170;Mozambique
21910;Majune;2119;Niassa;170;Mozambique
21911;Mandimba;2119;Niassa;170;Mozambique
21912;Marrupa;2119;Niassa;170;Mozambique
21913;Maua;2119;Niassa;170;Mozambique
21914;Mavago;2119;Niassa;170;Mozambique
21915;Mecanhelas;2119;Niassa;170;Mozambique
21916;Mecula;2119;Niassa;170;Mozambique
21917;Metarica;2119;Niassa;170;Mozambique
21918;Muembe;2119;Niassa;170;Mozambique
21919;Ngauma;2119;Niassa;170;Mozambique
