ISO_A3,ISO_A2,NAM_0,NAM_1,NAM_2,COD_1,COD_2
JPN,JP,Japan,Ehime,Tusimatyoo,JPN004,JPN004060
JPN,JP,Japan,Ehime,Uosimamura,JPN004,JPN004061
JPN,JP,Japan,Ehime,Utikotyoo,JPN004,JPN004062
JPN,JP,Japan,Ehime,Utiumimura,JPN004,JPN004063
JPN,JP,Japan,Ehime,Uwatyoo,JPN004,JPN004064
JPN,JP,Japan,Ehime,Uwazimasi,JPN004,JPN004065
JPN,JP,Japan,Ehime,Yanadanimura,JPN004,JPN004066
JPN,JP,Japan,Ehime,Yawatahamasi,JPN004,JPN004067
JPN,JP,Japan,Ehime,Yosidatyoo,JPN004,JPN004068
JPN,JP,Japan,Ehime,Yosiumityoo,JPN004,JPN004069
JPN,JP,Japan,Ehime,Yugetyoo,JPN004,JPN004070
JPN,JP,Japan,Ehime,Zyoohentyoo,JPN004,JPN004071
JPN,JP,Japan,Hukui,Asahityoo,JPN009,JPN009001
JPN,JP,Japan,Hukui,Awaratyoo,JPN009,JPN009002
JPN,JP,Japan,Hukui,Eeheezityoo,JPN009,JPN009003
JPN,JP,Japan,Hukui,Haruetyoo,JPN009,JPN009005
JPN,JP,Japan,Hukui,Hukuisi,JPN009,JPN009006
JPN,JP,Japan,Hukui,Ikedatyoo,JPN009,JPN009007
JPN,JP,Japan,Hukui,Imadatetyoo,JPN009,JPN009008
JPN,JP,Japan,Hukui,Imazyootyoo,JPN009,JPN009009
JPN,JP,Japan,Hukui,Izumimura,JPN009,JPN009010
JPN,JP,Japan,Hukui,Kaminakatyoo,JPN009,JPN009011
JPN,JP,Japan,Hukui,Kamisihimura,JPN009,JPN009012
JPN,JP,Japan,Hukui,Kanadutyoo,JPN009,JPN009013
JPN,JP,Japan,Hukui,Katuyamasi,JPN009,JPN009014
JPN,JP,Japan,Hukui,Koonomura,JPN009,JPN009015
JPN,JP,Japan,Hukui,Maruokatyoo,JPN009,JPN009017
JPN,JP,Japan,Hukui,Matuokatyoo,JPN009,JPN009018
JPN,JP,Japan,Hukui,Mikatatyoo,JPN009,JPN009020
JPN,JP,Japan,Hukui,Mikunityoo,JPN009,JPN009021
JPN,JP,Japan,Hukui,Miyamatyoo,JPN009,JPN009022
JPN,JP,Japan,Hukui,Miyazakimura,JPN009,JPN009023
JPN,JP,Japan,Hukui,Nanzyootyoo,JPN009,JPN009024
JPN,JP,Japan,Hukui,Natasyoomura,JPN009,JPN009025
JPN,JP,Japan,Hukui,Obamasi,JPN009,JPN009026
JPN,JP,Japan,Hukui,Ooityoo,JPN009,JPN009027
JPN,JP,Japan,Hukui,Oonosi,JPN009,JPN009028
JPN,JP,Japan,Hukui,Otatyoo,JPN009,JPN009029
JPN,JP,Japan,Hukui,Sabaesi,JPN009,JPN009030
JPN,JP,Japan,Hukui,Sakaityoo,JPN009,JPN009031
JPN,JP,Japan,Hukui,Simizutyoo,JPN009,JPN009032
JPN,JP,Japan,Hukui,Takahamatyoo,JPN009,JPN009033
JPN,JP,Japan,Hukui,Takehusi,JPN009,JPN009034
JPN,JP,Japan,Hukuoka,Akaikemati,JPN010,JPN010001
JPN,JP,Japan,Hukuoka,Akamura,JPN010,JPN010002
JPN,JP,Japan,Hukuoka,Amagisi,JPN010,JPN010003
JPN,JP,Japan,Hukuoka,Asakuramati,JPN010,JPN010004
JPN,JP,Japan,Hukuoka,Buzensi,JPN010,JPN010006
JPN,JP,Japan,Hukuoka,Dazaihusi,JPN010,JPN010007
JPN,JP,Japan,Hukuoka,Genkaimati,JPN010,JPN010008
JPN,JP,Japan,Hukuoka,Hakimati,JPN010,JPN010009
JPN,JP,Japan,Hukuoka,Hirokawamati,JPN010,JPN010010
JPN,JP,Japan,Hukuoka,Hisayamamati,JPN010,JPN010011
JPN,JP,Japan,Hukuoka,Honamimati,JPN010,JPN010012
JPN,JP,Japan,Hukuoka,Hoosyuyamamura,JPN010,JPN010013
JPN,JP,Japan,Hukuoka,Hoozyoomati,JPN010,JPN010014
JPN,JP,Japan,Hukuoka,Hosinomura,JPN010,JPN010015
JPN,JP,Japan,Hukuoka,Hukumamati,JPN010,JPN010016
JPN,JP,Japan,Hukuoka,Hukuokasi_Hakataku,JPN010,JPN010017
JPN,JP,Japan,Hukuoka,Hukuokasi_Higasiku,JPN010,JPN010018
JPN,JP,Japan,Hukuoka,Hukuokasi_Minamiku,JPN010,JPN010019
JPN,JP,Japan,Hukuoka,Hukuokasi_Nisiku,JPN010,JPN010020
JPN,JP,Japan,Hukuoka,Hukuokasi_Sawaraku,JPN010,JPN010021
JPN,JP,Japan,Hukuoka,Hukuokasi_Tyuuooku,JPN010,JPN010022
JPN,JP,Japan,Hukuoka,Hukuokasi_Zyoonanku,JPN010,JPN010023
JPN,JP,Japan,Hukuoka,Iidukasi,JPN010,JPN010024
JPN,JP,Japan,Hukuoka,Inatukimati,JPN010,JPN010025
JPN,JP,Japan,Hukuoka,Itodamati,JPN010,JPN010026
JPN,JP,Japan,Hukuoka,Kahomati,JPN010,JPN010027
JPN,JP,Japan,Hukuoka,Kaitamati,JPN010,JPN010028
JPN,JP,Japan,Hukuoka,Kanadamati,JPN010,JPN010029
JPN,JP,Japan,Hukuoka,Kandamati,JPN010,JPN010030
JPN,JP,Japan,Hukuoka,Kasugasi,JPN010,JPN010031
JPN,JP,Japan,Hukuoka,Kasuyamati,JPN010,JPN010032
JPN,JP,Japan,Hukuoka,Katuyamamati,JPN010,JPN010033
JPN,JP,Japan,Hukuoka,Kawaramati,JPN010,JPN010034
JPN,JP,Japan,Hukuoka,Kawasakimati,JPN010,JPN010035
JPN,JP,Japan,Hukuoka,Keesenmati,JPN010,JPN010036
JPN,JP,Japan,Hukuoka,Kitakyuusyuusi_Kokurakitaku,JPN010,JPN010037
JPN,JP,Japan,Hukuoka,Kitakyuusyuusi_Kokuraminamiku,JPN010,JPN010038
JPN,JP,Japan,Hukuoka,Kitakyuusyuusi_Moziku,JPN010,JPN010039
JPN,JP,Japan,Hukuoka,Kitakyuusyuusi_Tobataku,JPN010,JPN010040
JPN,JP,Japan,Hukuoka,Kitakyuusyuusi_Yahatahigasiku,JPN010,JPN010042
JPN,JP,Japan,Hukuoka,Kitakyuusyuusi_Yahatanisiku,JPN010,JPN010043
JPN,JP,Japan,Hukuoka,Kitanomati,JPN010,JPN010044
JPN,JP,Japan,Hukuoka,Kogamati,JPN010,JPN010045
JPN,JP,Japan,Hukuoka,Koisiwaramura,JPN010,JPN010046
JPN,JP,Japan,Hukuoka,Kotakemati,JPN010,JPN010047
JPN,JP,Japan,Hukuoka,Kuratemati,JPN010,JPN010048
JPN,JP,Japan,Hukuoka,Kurogimati,JPN010,JPN010049
JPN,JP,Japan,Hukuoka,Kurumesi,JPN010,JPN010050
JPN,JP,Japan,Hukuoka,Maebarusi,JPN010,JPN010051
JPN,JP,Japan,Hukuoka,Midumamati,JPN010,JPN010052
JPN,JP,Japan,Hukuoka,Mituhasimati,JPN010,JPN010053
JPN,JP,Japan,Hukuoka,Miwamati,JPN010,JPN010054
JPN,JP,Japan,Hukuoka,Miyatamati,JPN010,JPN010055
JPN,JP,Japan,Hukuoka,Mizumakimati,JPN010,JPN010056
JPN,JP,Japan,Hukuoka,Munakatasi,JPN010,JPN010057
JPN,JP,Japan,Hukuoka,Nakagawamati,JPN010,JPN010058
JPN,JP,Japan,Hukuoka,Nakamasi,JPN010,JPN010059
JPN,JP,Japan,Hukuoka,Nizyoomati,JPN010,JPN010061
JPN,JP,Japan,Hukuoka,Noogatasi,JPN010,JPN010062
JPN,JP,Japan,Hukuoka,Ogoorisi,JPN010,JPN010063
JPN,JP,Japan,Hukuoka,Okagakimati,JPN010,JPN010064
JPN,JP,Japan,Hukuoka,Ookawasi,JPN010,JPN010065
JPN,JP,Japan,Hukuoka,Ookimati,JPN010,JPN010066
JPN,JP,Japan,Hukuoka,Oomutasi,JPN010,JPN010067
JPN,JP,Japan,Hukuoka,Oonozyoosi,JPN010,JPN010068
JPN,JP,Japan,Hukuoka,Oosimamura,JPN010,JPN010069
JPN,JP,Japan,Hukuoka,Ootoomati,JPN010,JPN010070
JPN,JP,Japan,Hukuoka,Saigawamati,JPN010,JPN010071
JPN,JP,Japan,Hukuoka,Sasagurimati,JPN010,JPN010072
JPN,JP,Japan,Hukuoka,Setakamati,JPN010,JPN010073
JPN,JP,Japan,Hukuoka,Siidamati,JPN010,JPN010074
JPN,JP,Japan,Hukuoka,Simamati,JPN010,JPN010075
JPN,JP,Japan,Hukuoka,Simemati,JPN010,JPN010076
JPN,JP,Japan,Hukuoka,Singuumati,JPN010,JPN010077
JPN,JP,Japan,Hukuoka,Sinyositomimura,JPN010,JPN010078
JPN,JP,Japan,Hukuoka,Soedamati,JPN010,JPN010079
JPN,JP,Japan,Hukuoka,Suemati,JPN010,JPN010080
JPN,JP,Japan,Hukuoka,Syoonaimati,JPN010,JPN010081
JPN,JP,Japan,Hukuoka,Tagawasi,JPN010,JPN010082
JPN,JP,Japan,Hukuoka,Taiheemura,JPN010,JPN010083
JPN,JP,Japan,Hukuoka,Takatamati,JPN010,JPN010084
JPN,JP,Japan,Hukuoka,Tanusimarumati,JPN010,JPN010085
JPN,JP,Japan,Hukuoka,Tatiaraimati,JPN010,JPN010086
JPN,JP,Japan,Hukuoka,Tatibanamati,JPN010,JPN010087
JPN,JP,Japan,Hukuoka,Tikugosi,JPN010,JPN010088
JPN,JP,Japan,Hukuoka,Tikuhomati,JPN010,JPN010089
JPN,JP,Japan,Hukuoka,Tikusinosi,JPN010,JPN010090
JPN,JP,Japan,Hukuoka,Toyotumati,JPN010,JPN010091
JPN,JP,Japan,Hukuoka,Tuikimati,JPN010,JPN010092
JPN,JP,Japan,Hukuoka,Tuyazakimati,JPN010,JPN010093
JPN,JP,Japan,Hukuoka,Ukihamati,JPN010,JPN010094
JPN,JP,Japan,Hukuoka,Umimati,JPN010,JPN010095
JPN,JP,Japan,Hukuoka,Usuimati,JPN010,JPN010096
JPN,JP,Japan,Hukuoka,Wakamiyamati,JPN010,JPN010097
JPN,JP,Japan,Hukuoka,Yabemura,JPN010,JPN010098
JPN,JP,Japan,Hukuoka,Yamadasi,JPN010,JPN010099
JPN,JP,Japan,Hukuoka,Yamakawamati,JPN010,JPN010100
JPN,JP,Japan,Hukuoka,Yamatomati,JPN010,JPN010101
JPN,JP,Japan,Hukuoka,Yamesi,JPN010,JPN010102
JPN,JP,Japan,Hukuoka,Yanagawasi,JPN010,JPN010103
JPN,JP,Japan,Hukuoka,Yasumati,JPN010,JPN010104
JPN,JP,Japan,Hukuoka,Yosiimati,JPN010,JPN010105
JPN,JP,Japan,Hukuoka,Yositomimati,JPN010,JPN010106
JPN,JP,Japan,Hukuoka,Yukuhasisi,JPN010,JPN010107
JPN,JP,Japan,Hukuoka,Zyooyoomati,JPN010,JPN010108
JPN,JP,Japan,Hukuoka,Zyoozimamati,JPN010,JPN010109
JPN,JP,Japan,Hukusima,Adatimati,JPN011,JPN011001
JPN,JP,Japan,Hukusima,Aidubangemati,JPN011,JPN011002
JPN,JP,Japan,Hukusima,Aiduhongoomati,JPN011,JPN011003
JPN,JP,Japan,Hukusima,Aidutakadamati,JPN011,JPN011004
JPN,JP,Japan,Hukusima,Aiduwakamatusi,JPN011,JPN011005
JPN,JP,Japan,Hukusima,Asakawamati,JPN011,JPN011006
JPN,JP,Japan,Hukusima,Atusiokanoomura,JPN011,JPN011007
JPN,JP,Japan,Hukusima,Bandaimati,JPN011,JPN011008
JPN,JP,Japan,Hukusima,Datemati,JPN011,JPN011009
JPN,JP,Japan,Hukusima,Hanawamati,JPN011,JPN011010
JPN,JP,Japan,Hukusima,Haramatisi,JPN011,JPN011011
JPN,JP,Japan,Hukusima,Higasimura,JPN011,JPN011012
JPN,JP,Japan,Hukusima,Hinoematamura,JPN011,JPN011013
JPN,JP,Japan,Hukusima,Hiratamura,JPN011,JPN011014
JPN,JP,Japan,Hukusima,Hironomati,JPN011,JPN011015
JPN,JP,Japan,Hukusima,Hobaramati,JPN011,JPN011016
JPN,JP,Japan,Hukusima,Hukusimasi,JPN011,JPN011017
JPN,JP,Japan,Hukusima,Hunehikimati,JPN011,JPN011018
JPN,JP,Japan,Hukusima,Hurudonomatikyuu,JPN011,JPN011019
JPN,JP,Japan,Hukusima,Hutabamati,JPN011,JPN011020
JPN,JP,Japan,Hukusima,Iitatemura,JPN011,JPN011021
JPN,JP,Japan,Hukusima,Inamura,JPN011,JPN011022
JPN,JP,Japan,Hukusima,Inawasiromati,JPN011,JPN011023
JPN,JP,Japan,Hukusima,Isikawamati,JPN011,JPN011024
JPN,JP,Japan,Hukusima,Iwakisi,JPN011,JPN011025
JPN,JP,Japan,Hukusima,Iwasemura,JPN011,JPN011026
JPN,JP,Japan,Hukusima,Iwasiromati,JPN011,JPN011027
JPN,JP,Japan,Hukusima,Izumizakimura,JPN011,JPN011028
JPN,JP,Japan,Hukusima,Kagamiisimati,JPN011,JPN011029
JPN,JP,Japan,Hukusima,Kaneyamamati,JPN011,JPN011030
JPN,JP,Japan,Hukusima,Kasimamati,JPN011,JPN011031
JPN,JP,Japan,Hukusima,Katuraomura,JPN011,JPN011032
JPN,JP,Japan,Hukusima,Kawahigasimati,JPN011,JPN011033
JPN,JP,Japan,Hukusima,Kawamatamati,JPN011,JPN011034
JPN,JP,Japan,Hukusima,Kawautimura,JPN011,JPN011035
JPN,JP,Japan,Hukusima,Kitaaidumura,JPN011,JPN011036
JPN,JP,Japan,Hukusima,Kitakatasi,JPN011,JPN011037
JPN,JP,Japan,Hukusima,Kitasiobaramura,JPN011,JPN011038
JPN,JP,Japan,Hukusima,Koorimati,JPN011,JPN011039
JPN,JP,Japan,Hukusima,Kooriyamasi,JPN011,JPN011040
JPN,JP,Japan,Hukusima,Kunimimati,JPN011,JPN011041
JPN,JP,Japan,Hukusima,Miharumati,JPN011,JPN011042
JPN,JP,Japan,Hukusima,Misimamati,JPN011,JPN011043
JPN,JP,Japan,Hukusima,Miyakozimura,JPN011,JPN011044
JPN,JP,Japan,Hukusima,Motomiyamati,JPN011,JPN011045
JPN,JP,Japan,Hukusima,Naganumamati,JPN011,JPN011046
JPN,JP,Japan,Hukusima,Nakazimamura,JPN011,JPN011047
JPN,JP,Japan,Hukusima,Namiemati,JPN011,JPN011048
JPN,JP,Japan,Hukusima,Nangoomura,JPN011,JPN011049
JPN,JP,Japan,Hukusima,Narahamati,JPN011,JPN011050
JPN,JP,Japan,Hukusima,Nihonmatusi,JPN011,JPN011051
JPN,JP,Japan,Hukusima,Niiturumura,JPN011,JPN011052
JPN,JP,Japan,Hukusima,Nisiaidumati,JPN011,JPN011053
JPN,JP,Japan,Hukusima,Nisigoomura,JPN011,JPN011054
JPN,JP,Japan,Hukusima,Odakamati,JPN011,JPN011055
JPN,JP,Japan,Hukusima,Omotegoomura,JPN011,JPN011056
JPN,JP,Japan,Hukusima,Onomati,JPN011,JPN011057
JPN,JP,Japan,Hukusima,Oogoemati,JPN011,JPN011058
JPN,JP,Japan,Hukusima,Ookumamati,JPN011,JPN011059
JPN,JP,Japan,Hukusima,Ootamamura,JPN011,JPN011060
JPN,JP,Japan,Hukusima,Ryoozenmati,JPN011,JPN011061
JPN,JP,Japan,Hukusima,Samegawamura,JPN011,JPN011062
JPN,JP,Japan,Hukusima,Simogoomati,JPN011,JPN011063
JPN,JP,Japan,Hukusima,Sintimati,JPN011,JPN011064
JPN,JP,Japan,Hukusima,Siokawamati,JPN011,JPN011065
JPN,JP,Japan,Hukusima,Sirakawasi,JPN011,JPN011066
JPN,JP,Japan,Hukusima,Sirasawamura,JPN011,JPN011067
JPN,JP,Japan,Hukusima,Soomasi,JPN011,JPN011068
JPN,JP,Japan,Hukusima,Sukagawasi,JPN011,JPN011069
JPN,JP,Japan,Hukusima,Syoowamura,JPN011,JPN011070
JPN,JP,Japan,Hukusima,Tadamimati,JPN011,JPN011071
JPN,JP,Japan,Hukusima,Taisinmura,JPN011,JPN011072
JPN,JP,Japan,Hukusima,Takasatomura,JPN011,JPN011073
JPN,JP,Japan,Hukusima,Takinemati,JPN011,JPN011074
JPN,JP,Japan,Hukusima,Tamakawamura,JPN011,JPN011075
JPN,JP,Japan,Hukusima,Tanaguramati,JPN011,JPN011076
JPN,JP,Japan,Hukusima,Tateiwamura,JPN011,JPN011077
JPN,JP,Japan,Hukusima,Tazimamati,JPN011,JPN011078
JPN,JP,Japan,Hukusima,Ten'eemura,JPN011,JPN011079
JPN,JP,Japan,Hukusima,Tokiwamati,JPN011,JPN011080
JPN,JP,Japan,Hukusima,Tomiokamati,JPN011,JPN011081
JPN,JP,Japan,Hukusima,Toowamati,JPN011,JPN011082
JPN,JP,Japan,Hukusima,Tukidatemati,JPN011,JPN011083
JPN,JP,Japan,Hukusima,Yabukimati,JPN011,JPN011084
JPN,JP,Japan,Hukusima,Yamatomati,JPN011,JPN011085
JPN,JP,Japan,Hukusima,Yamaturimati,JPN011,JPN011086
JPN,JP,Japan,Hukusima,Yanagawamati,JPN011,JPN011087
JPN,JP,Japan,Hukusima,Yanaidumati,JPN011,JPN011088
JPN,JP,Japan,Hukusima,Yugawamura,JPN011,JPN011089
JPN,JP,Japan,Gifu,Aketityoo,JPN005,JPN005001
JPN,JP,Japan,Gifu,Anpatityoo,JPN005,JPN005002
JPN,JP,Japan,Gifu,Asahimura,JPN005,JPN005003
JPN,JP,Japan,Gifu,Enasi,JPN005,JPN005004
JPN,JP,Japan,Gifu,Gerotyoo,JPN005,JPN005005
JPN,JP,Japan,Gifu,Gihusi,JPN005,JPN005006
JPN,JP,Japan,Gifu,Ginantyoo,JPN005,JPN005007
JPN,JP,Japan,Gifu,Goodotyoo,JPN005,JPN005008
JPN,JP,Japan,Gifu,Hagiwaratyoo,JPN005,JPN005009
JPN,JP,Japan,Gifu,Hasimasi,JPN005,JPN005010
JPN,JP,Japan,Gifu,Hatimantyoo,JPN005,JPN005011
JPN,JP,Japan,Gifu,Higasisirakawamura,JPN005,JPN005012
JPN,JP,Japan,Gifu,Hiratatyoo,JPN005,JPN005013
JPN,JP,Japan,Gifu,Hirukawamura,JPN005,JPN005014
JPN,JP,Japan,Gifu,Hitisootyoo,JPN005,JPN005015
JPN,JP,Japan,Gifu,Hodumityoo,JPN005,JPN005016
JPN,JP,Japan,Gifu,Horadomura,JPN005,JPN005017
JPN,JP,Japan,Gifu,Hukuokatyoo,JPN005,JPN005018
JPN,JP,Japan,Gifu,Hurukawatyoo,JPN005,JPN005019
JPN,JP,Japan,Gifu,Huzihasimura,JPN005,JPN005020
JPN,JP,Japan,Gifu,Ibigawatyoo,JPN005,JPN005021
JPN,JP,Japan,Gifu,Ikedatyoo,JPN005,JPN005022
JPN,JP,Japan,Gifu,Itadorimura,JPN005,JPN005023
JPN,JP,Japan,Gifu,Itonukityoo,JPN005,JPN005024
JPN,JP,Japan,Gifu,Iwamuratyoo,JPN005,JPN005025
JPN,JP,Japan,Gifu,Iziramura,JPN005,JPN005026
JPN,JP,Japan,Gifu,Kaidutyoo,JPN005,JPN005027
JPN,JP,Japan,Gifu,Kakamigaharasi,JPN005,JPN005028
JPN,JP,Japan,Gifu,Kamiisidutyoo,JPN005,JPN005029
JPN,JP,Japan,Gifu,Kaminohomura,JPN005,JPN005030
JPN,JP,Japan,Gifu,Kamiokatyoo,JPN005,JPN005031
JPN,JP,Japan,Gifu,Kamitakaramura,JPN005,JPN005032
JPN,JP,Japan,Gifu,Kamiyahagityoo,JPN005,JPN005033
JPN,JP,Japan,Gifu,Kanayamatyoo,JPN005,JPN005034
JPN,JP,Japan,Gifu,Kaneyamatyoo,JPN005,JPN005035
JPN,JP,Japan,Gifu,Kanisi,JPN005,JPN005036
JPN,JP,Japan,Gifu,Kasaharatyoo,JPN005,JPN005037
JPN,JP,Japan,Gifu,Kasamatutyoo,JPN005,JPN005038
JPN,JP,Japan,Gifu,Kasimomura,JPN005,JPN005039
JPN,JP,Japan,Gifu,Kasugamura,JPN005,JPN005040
JPN,JP,Japan,Gifu,Kawabetyoo,JPN005,JPN005041
JPN,JP,Japan,Gifu,Kawaimura,JPN005,JPN005042
JPN,JP,Japan,Gifu,Kawasimatyoo,JPN005,JPN005043
JPN,JP,Japan,Gifu,Kawauemura,JPN005,JPN005044
JPN,JP,Japan,Gifu,Kitagatatyoo,JPN005,JPN005045
JPN,JP,Japan,Gifu,Kiyomimura,JPN005,JPN005046
JPN,JP,Japan,Gifu,Kokuhutyoo,JPN005,JPN005047
JPN,JP,Japan,Gifu,Kugunotyoo,JPN005,JPN005048
JPN,JP,Japan,Gifu,Kusiharamura,JPN005,JPN005049
JPN,JP,Japan,Gifu,Kuzemura,JPN005,JPN005050
JPN,JP,Japan,Gifu,Mazemura,JPN005,JPN005051
JPN,JP,Japan,Gifu,Meehoomura,JPN005,JPN005052
JPN,JP,Japan,Gifu,Minamimura,JPN005,JPN005053
JPN,JP,Japan,Gifu,Minokamosi,JPN005,JPN005054
JPN,JP,Japan,Gifu,Minosi,JPN005,JPN005055
JPN,JP,Japan,Gifu,Miyagawamura,JPN005,JPN005056
JPN,JP,Japan,Gifu,Miyamatyoo,JPN005,JPN005057
JPN,JP,Japan,Gifu,Miyamura,JPN005,JPN005058
JPN,JP,Japan,Gifu,Mizunamisi,JPN005,JPN005059
JPN,JP,Japan,Gifu,Motosutyoo,JPN005,JPN005060
JPN,JP,Japan,Gifu,Mugegawatyoo,JPN005,JPN005061
JPN,JP,Japan,Gifu,Mugityoo,JPN005,JPN005062
JPN,JP,Japan,Gifu,Nakatugawasi,JPN005,JPN005063
JPN,JP,Japan,Gifu,Nannootyoo,JPN005,JPN005064
JPN,JP,Japan,Gifu,Neomura,JPN005,JPN005065
JPN,JP,Japan,Gifu,Nyuukawamura,JPN005,JPN005066
JPN,JP,Japan,Gifu,Oogakisi,JPN005,JPN005067
JPN,JP,Japan,Gifu,Oonotyoo,JPN005,JPN005068
JPN,JP,Japan,Gifu,Osakatyoo,JPN005,JPN005069
JPN,JP,Japan,Gifu,Sakahogityoo,JPN005,JPN005070
JPN,JP,Japan,Gifu,Sakasitatyoo,JPN005,JPN005071
JPN,JP,Japan,Gifu,Sakautimura,JPN005,JPN005072
JPN,JP,Japan,Gifu,Sekigaharatyoo,JPN005,JPN005073
JPN,JP,Japan,Gifu,Sekisi,JPN005,JPN005074
JPN,JP,Japan,Gifu,Sinseetyoo,JPN005,JPN005075
JPN,JP,Japan,Gifu,Sirakawamura,JPN005,JPN005076
JPN,JP,Japan,Gifu,Sirakawatyoo,JPN005,JPN005077
JPN,JP,Japan,Gifu,Sirotorityoo,JPN005,JPN005078
JPN,JP,Japan,Gifu,Sunamityoo,JPN005,JPN005079
JPN,JP,Japan,Gifu,Sunomatatyoo,JPN005,JPN005080
JPN,JP,Japan,Gifu,Syookawamura,JPN005,JPN005081
JPN,JP,Japan,Gifu,Takanemura,JPN005,JPN005082
JPN,JP,Japan,Gifu,Takasumura,JPN005,JPN005083
JPN,JP,Japan,Gifu,Takatomityoo,JPN005,JPN005084
JPN,JP,Japan,Gifu,Takayamasi,JPN005,JPN005085
JPN,JP,Japan,Gifu,Tanigumimura,JPN005,JPN005086
JPN,JP,Japan,Gifu,Taruityoo,JPN005,JPN005087
JPN,JP,Japan,Gifu,Tazimisi,JPN005,JPN005088
JPN,JP,Japan,Gifu,Tokisi,JPN005,JPN005089
JPN,JP,Japan,Gifu,Tomikatyoo,JPN005,JPN005090
JPN,JP,Japan,Gifu,Tuketityoo,JPN005,JPN005091
JPN,JP,Japan,Gifu,Wanootityoo,JPN005,JPN005092
JPN,JP,Japan,Gifu,Waramura,JPN005,JPN005093
JPN,JP,Japan,Gifu,Yamaokatyoo,JPN005,JPN005094
JPN,JP,Japan,Gifu,Yamatotyoo,JPN005,JPN005095
JPN,JP,Japan,Gifu,Yanaidutyoo,JPN005,JPN005096
JPN,JP,Japan,Gifu,Yaotutyoo,JPN005,JPN005097
JPN,JP,Japan,Gifu,Yoorootyoo,JPN005,JPN005098
JPN,JP,Japan,Gunma,Agatumamati,JPN006,JPN006001
JPN,JP,Japan,Gunma,Akaborimati,JPN006,JPN006002
JPN,JP,Japan,Gunma,Akagimura,JPN006,JPN006003
JPN,JP,Japan,Gunma,Annakasi,JPN006,JPN006004
JPN,JP,Japan,Gunma,Azumamura,JPN006,JPN006005
JPN,JP,Japan,Gunma,Gunmamati,JPN006,JPN006006
JPN,JP,Japan,Gunma,Harunamati,JPN006,JPN006007
JPN,JP,Japan,Gunma,Huzimimura,JPN006,JPN006008
JPN,JP,Japan,Gunma,Huziokasi,JPN006,JPN006009
JPN,JP,Japan,Gunma,Ikahomati,JPN006,JPN006010
JPN,JP,Japan,Gunma,Isesakisi,JPN006,JPN006011
JPN,JP,Japan,Gunma,Itakuramati,JPN006,JPN006012
JPN,JP,Japan,Gunma,Kanramati,JPN006,JPN006013
JPN,JP,Japan,Gunma,Kasakakemati,JPN006,JPN006014
JPN,JP,Japan,Gunma,Kasukawamura,JPN006,JPN006015
JPN,JP,Japan,Gunma,Katasinamura,JPN006,JPN006016
JPN,JP,Japan,Gunma,Kawabamura,JPN006,JPN006017
JPN,JP,Japan,Gunma,Kiryuusi,JPN006,JPN006018
JPN,JP,Japan,Gunma,Kitatatibanamura,JPN006,JPN006019
JPN,JP,Japan,Gunma,Komotimura,JPN006,JPN006020
JPN,JP,Japan,Gunma,Kunimura,JPN006,JPN006021
JPN,JP,Japan,Gunma,Kurabutimura,JPN006,JPN006022
JPN,JP,Japan,Gunma,Kurohonemura,JPN006,JPN006023
JPN,JP,Japan,Gunma,Kusatumati,JPN006,JPN006024
JPN,JP,Japan,Gunma,Maebasisi,JPN006,JPN006025
JPN,JP,Japan,Gunma,Manbamati,JPN006,JPN006026
JPN,JP,Japan,Gunma,Matuidamati,JPN006,JPN006027
JPN,JP,Japan,Gunma,Meewamura,JPN006,JPN006028
JPN,JP,Japan,Gunma,Minakamimati,JPN006,JPN006029
JPN,JP,Japan,Gunma,Misatomati,JPN006,JPN006030
JPN,JP,Japan,Gunma,Miyagimura,JPN006,JPN006031
JPN,JP,Japan,Gunma,Myoogimati,JPN006,JPN006032
JPN,JP,Japan,Gunma,Naganoharamati,JPN006,JPN006033
JPN,JP,Japan,Gunma,Nakanozyoomati,JPN006,JPN006034
JPN,JP,Japan,Gunma,Nakazatomura,JPN006,JPN006035
JPN,JP,Japan,Gunma,Nanmokumura,JPN006,JPN006036
JPN,JP,Japan,Gunma,Niiharumura,JPN006,JPN006037
JPN,JP,Japan,Gunma,Niisatomura,JPN006,JPN006038
JPN,JP,Japan,Gunma,Nittamati,JPN006,JPN006039
JPN,JP,Japan,Gunma,Numatasi,JPN006,JPN006040
JPN,JP,Japan,Gunma,Onisimati,JPN006,JPN006041
JPN,JP,Japan,Gunma,Onogamimura,JPN006,JPN006042
JPN,JP,Japan,Gunma,Oogomati,JPN006,JPN006043
JPN,JP,Japan,Gunma,Ooizumimati,JPN006,JPN006044
JPN,JP,Japan,Gunma,Oomamamati,JPN006,JPN006045
JPN,JP,Japan,Gunma,Ooramati,JPN006,JPN006046
JPN,JP,Japan,Gunma,Ootasi,JPN006,JPN006047
JPN,JP,Japan,Gunma,Ozimamati,JPN006,JPN006048
JPN,JP,Japan,Gunma,Sakaimati,JPN006,JPN006049
JPN,JP,Japan,Gunma,Sibukawasi,JPN006,JPN006050
JPN,JP,Japan,Gunma,Simonitamati,JPN006,JPN006051
JPN,JP,Japan,Gunma,Sinmati,JPN006,JPN006052
JPN,JP,Japan,Gunma,Sintoomura,JPN006,JPN006053
JPN,JP,Japan,Gunma,Sirasawamura,JPN006,JPN006054
JPN,JP,Japan,Gunma,Syoowamura,JPN006,JPN006055
